02631973,188.656585,84.573551
02639616,179.127552,151.308745
02652806,237.910434,163.868131
02655217,237.163881,180.102888
02670176,201.830041,248.634498
02672065,383.901613,234.066903
02672103,349.874005,252.579054
02674441,255.664988,227.651110
02674632,277.686269,201.904910
02674674,191.207757,237.805019
02674781,197.584425,213.527472
02685065,217.523895,154.721478
02698401,255.725553,202.097765
02698489,181.692541,245.623402
02698569,336.917805,145.178180
02698594,182.744175,246.147800
027017,245.673914,146.489889
02711262,204.783023,291.972199
02711321,167.475492,235.683137
02711425,209.201531,187.590062
02719593,210.689681,128.123114
02752450,279.223765,113.489694
02759665,104.673197,276.559935
02771220,271.370905,282.933709
02771225,297.553883,286.489635
02812863,540.330936,380.962383
0283383,303.987447,194.015666
0283515,222.898219,206.012596
02845375,488.376370,306.249407
02866619,311.220661,148.659233
02866843,326.792944,135.725029
02866849,286.394528,148.305470
0286686,235.564152,274.150840
02905202,328.826452,267.363065
02905239,176.156449,249.542493
02905257,265.057248,266.940510
02914396,125.392702,210.826557
02933910,112.848176,294.539235
02992386,286.363507,242.109188
031016908,324.897237,246.112152
031017172,416.665188,265.056888
03113002,125.339448,169.588478
03135961,185.852751,142.387499
03150083,580.328097,449.185529
03150191,436.845196,409.444074
03168865,198.920229,83.704181
03189567,110.123417,160.032048
03189854,145.464074,209.970814
03193063,260.796750,172.512071
03208613,93.366859,371.254824
03211334,108.945534,349.999541
03211472,119.964376,348.853786
03211790,164.678335,171.491642
03211866,132.630696,180.633482
03211967,209.467880,117.796479
03223378,246.808405,197.420265
03258212,286.502380,133.657768
03258221,268.803978,184.059357
03258256,184.378101,144.579363
03260156,186.938034,168.541804
03309196,217.909787,238.743500
0331662,224.416680,166.163140
0331665,259.800973,164.051330
0331768,193.023792,253.085483
03342729,311.627225,148.749660
0335331,242.340419,222.229489
03411656,287.147905,210.842951
03425027,167.149933,187.645582
03425143,273.934391,172.826254
03434554,233.950003,176.627389
03471961,224.474020,165.697457
03472129,244.243494,150.161675
03472142,249.740521,174.016055
03472156,197.085561,170.560358
03476116,248.675600,169.945223
03534224,257.884528,168.950810
03534337,219.229376,204.437348
03566304,229.106547,124.881125
03568527,208.113415,224.017652
03568796,325.791441,212.696560
03586742,374.417681,168.171230
03625725,295.492244,384.528900
03625764,476.159869,386.031502
03626053,330.124986,311.823583
03627620,373.982645,203.690265
0366181,184.444194,296.060112
0366233,187.533445,308.240092
03665544,170.211183,203.216404
03677024,132.365652,172.791578
03683705,571.997073,336.364083
03738809,255.439429,127.599099
03738862,266.334569,112.224850
03739255,273.599479,118.496433
03753557,257.560845,189.570823
03768025,422.338102,564.555630
0376816,217.795235,134.308877
03768860,214.597213,171.722099
0376957,199.199640,133.446629
03799452,173.973963,189.607228
03799718,232.094996,159.860035
03799746,247.738413,160.116294
03801947,305.770790,135.838289
03820897,242.141210,384.923308
03842599,183.835158,136.575426
03843009,238.386820,167.319167
03884328,243.130874,239.575680
03897101,215.602665,181.440059
03917676,274.597898,155.385819
03974253,328.789140,205.199676
03987089,132.347374,301.335598
041000572,168.422626,235.141021
041024067,292.474155,209.957448
041026826,198.990209,360.847925
041027037,159.469567,322.743490
04115789,560.146712,431.161239
04115995,434.364115,345.539489
04128223,216.199006,331.890998
04135834,145.646789,311.592575
04150762,189.411880,264.284519
04151130,163.473444,157.577899
04167894,197.833072,415.469709
04167912,195.859459,382.120471
04172473,290.928453,126.808947
04173037,303.781687,157.560067
04173041,357.251930,149.318512
04173783,222.137117,251.182526
04174018,153.356895,208.516423
04174297,168.135000,231.397847
04174322,180.444879,226.532859
04176020,156.889196,164.164163
04229603,208.416407,241.861769
04245404,222.321002,132.460058
04252126,189.754079,119.688008
04256171,236.101391,151.904494
04279987,206.890019,287.536992
0429223,165.848232,183.474432
04336366,213.821039,212.825029
0434942,192.895691,232.978003
04350530,146.768228,366.983678
0435069,212.649640,221.611298
04354524,199.934133,204.131220
04396348,289.659899,179.007369
04429811,215.872362,316.528796
04431969,228.058068,69.542893
04435434,177.598710,178.711670
0443897,205.259621,196.059408
04454760,282.701395,187.507129
04461838,342.557510,185.985507
04462093,286.752695,122.403618
04479599,274.416461,170.930058
04485589,485.684856,450.652392
04485618,668.931069,412.851524
04485661,681.422173,200.586604
04485663,615.996201,217.056011
04535655,347.595238,216.047346
04547629,242.356503,202.082012
0459189,158.559097,258.700153
04625326,354.607084,336.061696
04639936,290.951463,98.604977
0465006,274.088972,242.554318
04650338,147.761998,138.908360
04673169,216.370456,338.850901
04722191,177.362881,222.557919
04722507,99.112957,213.376118
0472801,222.174040,213.921956
04728924,190.765418,317.449076
04748505,248.810975,168.536836
0475413,287.128946,198.310703
04764503,286.773528,210.929181
04780612,253.130089,200.653093
04803436,263.707351,215.453581
04803547,287.900206,215.257704
04813500,281.718766,334.937854
0485952,176.029955,180.215053
04863474,297.934771,121.473230
04896890,162.965277,209.854419
04903945,175.879977,168.406953
04955623,300.203160,177.977194
04955838,282.067943,166.591471
04955854,251.745669,122.523318
04964802,147.705915,241.880725
04987420,351.830593,235.884870
04998013,295.050430,183.499863
051025506,169.309435,94.285487
051025600,172.467471,107.956622
051037140,255.394814,189.980100
05113396,220.392216,156.007877
05120227,326.610524,193.027104
05130919,262.872342,298.558481
05131089,274.942878,296.584151
05134802,288.686273,170.947203
05175176,224.194306,122.734458
05175488,270.733653,133.612136
05177049,218.401459,219.156755
05177139,247.226565,150.159413
05199694,260.213311,199.883548
05203734,139.847955,100.560439
05203765,239.419691,173.648171
05262931,337.919408,136.629069
05280898,383.118971,585.441083
05282634,233.528362,227.162293
05282656,272.789190,196.298855
05299471,105.353207,391.745042
05304507,306.319550,144.882127
05304521,295.665647,117.646088
05304925,275.219779,151.818479
05314990,208.946389,278.208950
05323951,254.618907,258.212162
05377855,328.802723,261.665973
05384240,278.166061,212.180631
05399999,269.033101,138.314314
05432224,178.203761,167.089798
05440511,276.933406,253.233128
05440736,175.319463,247.534345
05444026,199.517147,209.299470
05444225,94.932539,110.131129
05478373,168.082274,276.486980
05491638,181.871449,349.070412
05499056,92.606522,203.594612
05499130,100.546450,185.865309
05580557,235.873880,226.308436
05609490,149.741456,297.640614
05656445,294.381917,201.519928
05661467,180.952191,257.154610
05675750,237.560075,186.565712
05678290,298.331614,166.838348
05678446,289.964258,163.068511
05686535,229.497608,217.617230
05696638,184.024737,215.939414
05708941,210.418666,106.840695
05749000,156.163970,340.259273
05749034,133.598319,341.059867
05752038,197.997151,362.656238
05758314,348.536645,92.536290
05841113,136.005945,318.914841
05863809,288.737450,204.628082
05863813,261.115084,142.258146
05863921,297.676736,237.037551
05865578,272.593508,184.745072
05867360,214.058554,134.862043
05867756,330.914339,122.438652
05867842,300.592460,146.691293
05888518,166.184582,191.963569
05891352,281.265910,148.370558
0589397,309.747390,159.365882
05960579,163.808927,125.560841
05965719,120.796052,171.591104
061023032,223.308218,257.930101
061026885,127.323333,309.690846
06103450,304.504832,150.547013
061037938,199.942936,125.282709
061039733,149.653368,150.998408
061046563,256.060168,278.536708
061046654,271.549129,227.687544
061046745,399.826376,265.155012
061052469,330.244414,261.506232
06127510,271.934225,204.452044
06127588,229.148863,229.607303
06170739,147.714189,156.252171
06175456,198.070376,166.728677
06175632,245.755892,189.791262
06187857,280.913094,338.358241
06187982,291.518825,329.278687
0618848,196.527028,284.823264
06199343,260.331671,194.763966
06199474,231.466604,191.019334
06204614,279.968301,143.078081
06225166,264.629424,198.361672
0623623,159.674360,239.982231
0623814,175.996393,262.799291
06254923,150.002930,157.472252
06273562,181.812426,392.303356
06273654,175.176771,331.099662
06273791,195.259446,339.395501
06273881,317.424342,242.730100
06273913,282.681131,221.987663
06290340,279.895046,166.314596
06301471,263.723305,139.622860
06313692,205.059227,244.208887
06314009,547.099347,269.161428
06314056,531.481679,254.684733
06318553,154.486510,249.032029
06318687,156.295064,247.740779
06318878,166.753053,219.602674
06318906,110.001446,268.667276
06347019,264.666204,161.162415
06348385,148.190147,283.875705
06389197,180.746710,209.650069
06408619,266.572195,129.325552
06409858,207.021459,93.243999
06417977,315.322273,182.626831
06417983,268.872785,171.120161
06418029,320.512550,167.078402
06425141,308.052105,84.124060
06436448,293.526736,207.800996
06467480,373.187897,187.189876
06522477,157.042193,215.795090
06546062,454.996399,354.878873
06549474,510.964018,243.420022
06572411,206.515435,206.946558
06572445,231.244798,215.072631
06572727,243.012971,196.213513
06587862,360.854158,427.966512
06588297,438.225829,370.134320
06596746,263.321230,174.224085
06596943,257.869929,179.179576
06596979,243.936391,143.206396
06597025,290.795271,154.376526
0660295,320.246575,251.564228
06614299,290.140194,153.946685
06622416,193.175769,93.170444
06622449,228.275350,112.760357
06632448,228.630090,172.024800
06643514,259.721258,105.989840
06671989,240.375664,157.200402
06685292,227.431854,301.508953
06687594,129.096323,341.235675
06689205,220.027337,182.740507
06689527,248.294432,174.676576
06705075,142.207412,133.882796
06707641,242.745039,87.406635
06716253,306.905315,109.864878
06750779,228.617791,187.990415
06751016,199.184613,184.131947
06786449,243.064508,197.143938
06821564,226.149034,199.122449
06821620,206.739907,169.988754
0683115,158.120683,165.494813
06881719,238.309918,112.624122
0689017,261.378354,182.361539
069366,284.111072,113.406857
06943079,274.795088,128.898621
06943129,248.828988,150.185237
06943397,234.035484,166.136231
06952138,263.073366,72.225382
06958507,257.014425,225.795904
06974767,126.005651,234.234800
06974874,178.020799,255.118630
06975477,126.908876,166.970631
06995978,207.432695,148.758960
06997746,279.586822,174.480893
071028281,343.167568,130.258492
071028358,327.460632,146.723649
071028382,322.984493,150.838975
071031645,311.727129,146.708140
071031707,301.961205,171.430097
071052137,255.732764,232.970838
071062767,241.560751,361.394797
07126629,179.242556,216.062025
07141578,129.256728,171.845804
07182635,317.466853,172.965358
07182652,301.837769,171.697926
07197843,218.343808,157.009151
07217042,269.130718,166.592051
07236428,500.576131,352.407379
07272443,229.099975,172.468471
07287001,277.983040,198.813389
07302461,251.256626,117.438189
07309745,163.114800,190.123530
07317310,199.265647,215.679430
07329576,194.810564,246.595605
07330016,197.094009,222.891149
07330070,231.872835,229.856303
07343250,254.141753,198.641667
07349473,186.814052,105.057144
0735984,289.160581,225.577542
0737951,279.785761,182.727982
07382651,277.430356,220.548688
07386527,311.042819,326.990448
07392967,214.981935,236.788424
07393248,260.089880,194.292690
0740125,221.550338,155.380787
07432503,251.814486,114.577324
0744752,176.615550,223.148520
07539980,272.936199,149.617205
07557141,287.918327,169.947095
07594363,141.777439,229.347895
07594396,140.265055,124.099774
07613826,254.290239,111.371011
07616938,386.423896,204.297591
07639122,209.748255,213.323663
07644076,265.306974,223.699829
07676681,271.785047,259.781447
07684971,321.102934,185.430113
07687715,161.958414,135.414161
07708613,154.619584,274.661054
0772523,183.196434,252.425263
07733292,244.876826,160.613513
07741351,244.694885,140.968822
0774172,422.959575,366.960580
07753657,152.509445,110.487295
07753751,184.325215,116.250028
07777896,167.602912,181.803491
07791560,273.198153,167.725216
07806232,269.552430,146.182806
07831473,241.852858,188.312909
07831596,210.858522,206.998199
07927959,219.674162,117.934401
07928150,238.791376,152.981989
07937057,205.499066,107.093744
07937854,239.139630,152.333238
07945106,124.821627,156.121658
0794828,311.317870,129.688147
0795117,244.534229,148.899254
07997216,252.433951,204.225998
081003790,200.686980,174.169843
081005549,143.123096,289.283378
081019180,313.717632,262.757946
081030154,482.943821,241.226212
081031584,498.862437,394.501497
081031627,472.595952,369.875277
081033162,138.991222,193.713524
081033251,126.924604,195.809303
08144678,293.870010,197.366309
08166390,232.926763,232.091878
08173473,157.581125,179.225969
08173651,155.518057,163.866172
08173693,158.348552,162.958076
08173847,264.594884,175.047475
08203239,216.625793,230.999716
08207044,190.164155,253.304804
08207132,198.864519,262.278567
08214351,238.194471,246.010930
08267488,205.848953,253.968986
0833192,272.605088,212.706579
08334488,182.956768,384.535981
083391,236.101793,198.262547
08390181,196.322631,254.626165
0839462,289.074321,206.321752
08508703,105.829873,223.704404
08590757,327.793066,243.126429
08591059,322.899586,260.027633
08624835,232.159619,182.537265
08641565,201.868930,170.510524
08643677,754.941521,331.996633
0866681,142.297994,167.471776
08691444,235.397278,175.612237
08691965,195.312518,152.074063
08692071,219.253187,146.972320
08694742,133.531817,324.661276
08700755,304.016524,138.127075
08721674,251.343533,137.707380
08726884,189.407658,235.560451
08730729,271.523434,145.489377
0875301,241.219483,269.295883
08771716,146.051276,210.715299
08773891,224.581306,106.533021
08774139,248.021317,199.996363
08784644,569.192543,245.498570
08800567,252.991757,130.545084
08818361,214.098688,151.820532
08833093,247.231683,193.001393
08851605,337.005881,143.102314
08897325,189.223243,142.669012
08897667,213.173446,168.620937
08921540,200.743909,337.291922
08964930,246.188756,196.023109
08965086,336.607039,215.485269
08965401,307.160827,204.511176
08965424,279.763423,198.923091
08965499,221.098944,174.485059
08971307,349.595092,110.758056
08971706,340.975247,108.927963
091006812,160.220020,162.826216
09118107,204.135170,297.070904
09124784,129.744541,243.916180
09171212,118.849877,385.034935
09172736,153.960956,229.475580
09172965,100.710100,240.077702
09194960,232.851765,218.482737
0919709,184.986183,316.468626
0919892,176.570196,330.169295
09200036,303.233731,164.542974
09208133,224.473422,142.557750
09215164,239.027427,168.082309
09229437,262.134891,279.627778
09254801,234.728572,105.422868
09276815,177.662535,142.479339
09277105,243.178283,102.554231
09277184,275.499711,83.539182
09302305,182.599139,225.201556
09313416,317.167064,88.268793
09325905,147.880897,87.450122
0933061,207.738953,207.649779
09334114,295.283443,134.169736
09354136,334.440056,296.101660
0935859,238.810809,186.833715
0935998,301.853773,163.416946
09393873,291.166852,167.981562
09394149,284.780738,131.386401
09394187,368.827067,155.704040
09427112,199.736214,232.060475
09429412,196.078032,113.024120
09430108,257.004627,149.370401
09430425,206.989888,104.356933
09469658,536.910492,296.154485
09480857,284.460100,175.372683
09480929,259.280779,160.651998
09488537,180.779537,168.019866
09505665,235.733760,336.308405
09555359,269.747708,128.875309
09567467,213.653647,130.474481
09587076,264.317026,340.060279
09594140,314.015363,180.509372
09617920,216.816603,224.713619
09618049,158.636833,189.809183
09618414,151.852915,201.436980
09677900,145.247789,150.713958
09690424,252.261545,285.540831
09693624,261.394594,151.837243
09700650,198.840425,233.546963
09726946,393.176990,279.287991
0974855,237.948008,214.357979
0974945,348.400471,231.572749
0974996,330.960313,224.306639
0975068,340.485930,236.445179
0975176,289.409443,229.226757
0978865,299.960040,264.702438
09826625,321.947130,219.211567
09849554,305.696139,142.742619
09851147,271.761658,169.655367
09851220,288.032577,181.961336
09851588,263.199379,174.937733
09853563,338.527664,123.544393
09853620,315.604756,158.141759
09894398,176.890851,281.920902
09894422,169.680563,342.331854
09894569,170.443765,279.526734
09912428,312.414214,63.992431
09912440,335.690380,63.643307
09958564,192.236586,258.631875
09958676,193.209064,210.637472
09990082,384.908737,303.348586
09990134,501.462557,409.466357
101001385,140.417660,198.181674
101008817,130.774299,150.296065
101008860,177.959493,157.234915
101009006,193.513378,157.811996
101010824,233.227685,94.411802
10110655,224.645895,155.601335
10204646,196.827059,177.406689
10204672,256.129962,176.761189
10212520,529.395623,285.002653
10223086,159.941336,222.410250
10261526,189.321300,339.133653
10281622,298.529122,311.190123
10282244,337.288651,158.409609
1028398,237.285728,138.887234
10336741,282.744565,530.020877
10338454,293.552960,164.698075
1035211,202.607585,121.064677
10361388,460.123546,336.524957
10361444,390.072831,292.307616
10361470,369.399161,316.758419
10361604,345.421652,336.305489
10376321,272.528970,201.015182
1042331,476.437424,372.151296
10445190,326.035604,203.220974
10445309,251.027136,152.481825
10460139,286.264709,393.722188
1046425,353.504278,197.546142
1046566,353.559523,179.988060
10468167,317.618898,230.742060
10468175,306.193881,219.581135
10539202,273.411823,167.974960
10539282,305.745311,184.417990
10560301,260.804163,160.595771
10560555,214.020124,153.036313
10560611,270.425644,173.256348
10560642,289.770720,133.834948
10561107,274.875332,201.447038
10568402,142.457937,273.020120
10576956,235.620456,295.234163
10595508,427.589113,393.593590
10599944,166.809180,209.447960
10610896,473.765403,404.583047
10611152,387.889710,390.318770
10644573,166.896290,107.158758
10662245,235.729254,211.067458
10662539,236.805315,196.816441
10682224,292.544403,168.490222
10695214,165.804971,401.941617
10695249,147.684068,348.535909
10695460,159.898784,382.810171
10697608,124.698956,192.999192
10730871,306.684951,193.238864
10730895,321.748020,186.915328
10752807,175.871692,227.399029
10752851,227.245972,224.584946
10768731,96.012832,230.808645
10780303,297.553940,210.641437
10784031,170.599195,102.238908
10852840,191.016055,80.888021
10852943,266.119080,65.944600
10853020,222.596534,73.340668
1086358,263.844326,355.792861
10872500,248.000740,212.215164
10877108,230.326533,231.143038
10877358,292.741558,109.832657
10883240,168.342527,161.372979
10886785,263.768535,204.690470
10899665,172.143937,121.003448
10926043,516.212692,259.338583
10926214,524.519464,217.926348
10926946,175.597385,249.413141
10958306,167.328902,201.305568
10960090,286.202581,244.694519
10960314,242.104893,250.491274
10964680,190.343881,237.414511
10970651,223.791959,159.416938
10980020,195.180950,354.068650
10980033,220.734684,354.617506
10980191,158.231592,339.532392
10980214,225.388736,334.844159
10981353,242.201133,154.009295
10981736,132.889366,151.875788
10983606,172.982077,212.023997
10989524,228.733682,139.653846
10989736,178.131625,150.141500
111008256,160.677455,131.641817
111008532,158.617466,244.966725
111015047,247.527577,138.291856
111015491,247.440108,108.549300
1116351,279.547386,224.398901
11168002,192.536388,122.522114
11168165,288.199536,215.452911
11169799,192.970244,255.816516
11169821,218.982469,277.346778
11169832,248.963172,289.708299
11186088,283.710716,150.184272
11192416,257.240298,207.067630
11202812,201.549109,196.008042
11214548,382.773394,185.257215
1122090,226.426976,179.906853
1122113,246.526118,198.623390
11257110,199.112444,241.166437
11270475,197.404177,92.778510
11270505,182.231319,108.092993
11270528,187.219190,102.164683
11270594,290.178730,132.462836
11283679,208.615843,262.924151
11299174,227.704585,156.964364
11310799,420.545995,352.187614
11310842,401.206408,343.608975
1131701,217.664892,174.569624
1132072,154.676214,212.271107
11340763,228.795758,153.120681
1135244,221.401157,75.878724
11352728,294.155737,213.621224
11366750,130.543194,239.902068
11408691,288.404535,115.648548
11412788,159.996870,213.818810
11412883,99.877539,218.606563
11430817,414.288756,351.981218
11470282,237.278861,177.260480
11494504,352.361268,493.228914
11505184,247.462771,143.990643
11536862,225.473502,256.000244
11546593,383.232620,171.626512
11560879,215.132658,279.623344
11560896,207.258893,267.283456
11563610,196.124719,233.495738
11563761,160.272573,275.889350
11593823,235.830851,192.345239
11597958,157.492580,333.598902
11597968,144.384111,286.060397
11598022,140.509001,321.145670
11611622,319.180609,131.972154
11614469,224.412254,261.483810
1164995,297.955791,231.981458
11674978,239.742591,159.139393
11714120,304.654764,137.342573
11724864,359.828926,554.363477
1172611,714.909040,602.988823
1172981,695.762365,431.732366
11737380,218.523561,192.377624
11742901,235.943771,184.745832
1174774,154.344750,242.744008
1174899,128.974864,322.256727
11765804,270.251949,223.309570
11765978,303.269001,205.262325
11820611,260.045078,176.854371
1182476,295.596560,247.159552
1182614,219.574787,240.884844
1182737,214.655180,251.643426
11846148,189.330714,310.484446
11855350,379.352370,87.308701
11857652,370.619360,181.156033
11953473,368.874482,214.963909
11964425,385.428489,391.500932
11968917,218.966044,117.689544
11969093,231.582128,172.489904
11969159,223.106853,112.695226
11969176,169.290960,116.764888
11969200,164.432679,111.975317
11969765,229.125569,107.737367
121030811,247.938907,237.847031
121030899,168.432778,184.718340
121030991,187.262582,234.305498
12103203,186.958176,225.022027
12140808,321.692096,224.196546
12171426,165.343143,140.518902
12171479,235.936197,160.139569
12249182,445.513574,386.949352
12316138,143.716996,188.986502
12318936,205.871806,160.059943
12334248,270.519939,211.890229
12334710,309.793406,221.919692
12341617,158.855765,162.646810
12366388,161.529106,153.970818
12389347,290.645695,408.698771
12399249,377.976590,285.848341
12458979,223.918681,279.346620
12465467,260.767032,163.775575
12465667,275.078507,222.155461
12465696,312.045937,207.931717
12513063,338.682103,200.269911
12540956,189.486959,234.185606
12552815,255.545263,291.935346
12581996,209.030231,132.689420
12584845,351.406993,522.086912
12604817,292.412420,124.696865
12614885,204.505108,226.410008
12620062,256.985968,188.549565
12639843,249.592198,159.427703
12722194,242.909374,123.526214
12722199,233.258908,78.748655
12722258,274.089097,97.417304
12727449,393.655412,475.982840
12739610,281.160267,170.274645
12754938,154.360666,278.433497
12755010,311.054131,255.608283
12755032,238.255115,188.324292
12765001,200.086651,375.541387
12771025,254.781103,176.769297
12771246,296.705435,201.233942
12772550,188.891421,195.338829
12772904,210.669930,175.759750
12792715,206.933637,121.480600
12792730,149.325520,139.852102
12792907,241.998857,127.349250
12794296,361.203481,227.441519
12794356,378.975226,246.392037
12794413,438.264964,210.945589
12794451,332.963688,214.342243
1279704,208.999028,234.209978
12801912,344.754496,178.416954
12804540,169.741051,213.361495
12804809,189.578700,256.506124
12804867,176.902857,218.968302
12814142,257.016585,190.578318
12818536,220.621920,388.350438
12834079,204.694066,93.301941
12839380,196.826715,326.406222
12839526,172.634803,331.453008
12880342,311.920385,184.146141
12888824,471.335896,235.851748
12889656,203.179288,252.553100
12902971,238.458623,195.135714
12904190,238.140946,293.872090
12904278,316.170789,308.226841
12922739,173.017481,317.156830
12931187,199.645462,138.653299
12951178,221.739187,113.480143
12951363,328.142142,160.669948
12962458,190.971478,194.631682
12964531,282.680301,256.856130
12974429,324.250680,200.573672
12977351,163.734657,187.768849
12992698,320.139990,200.164105
12992716,264.881021,226.245280
131025212,294.314691,235.046876
131031122,211.241430,221.945777
131031440,243.806210,222.900615
13113028,251.692480,235.583645
13144276,280.766962,273.189157
13144291,174.846079,280.845415
13188612,223.223930,189.205696
13226640,241.673523,156.607345
132422,259.200573,119.784160
132595,243.815355,147.396260
13275317,239.777108,229.489174
132964,258.157758,126.887314
133006,198.357773,184.942586
13310798,243.917252,238.250313
13310820,211.213250,137.738433
13330807,185.291555,184.759152
13330866,161.037642,189.960117
13335025,314.168405,212.889075
13335443,334.385948,203.537646
13335494,315.342909,214.868621
13335511,319.399652,221.829140
133420,308.891657,107.191226
13349929,511.744119,454.079525
13350025,466.332646,379.218600
13354917,313.731603,202.564715
13356784,125.841565,378.800598
13362172,196.112467,217.817336
13362377,229.052172,257.593946
13384632,230.674229,177.012988
13387461,203.461643,232.404361
13417641,342.654408,198.143137
13421859,227.252621,333.226086
13424827,275.169704,213.185217
13424992,277.207641,215.974529
13425025,265.686422,216.800040
13425045,289.170298,211.944894
13442433,257.021856,171.049055
13451159,257.621813,255.751008
13451162,282.329487,277.963452
13451196,265.096074,271.848820
13461565,364.160105,180.044160
13481161,222.872327,196.775643
13491338,133.589069,271.869106
13491348,222.662810,234.774971
13507913,313.083982,235.574346
13511936,322.011542,513.065648
13512017,279.034431,465.872997
1351307,221.009928,275.046848
13521633,339.032850,176.995272
13521827,274.519801,195.232888
13521988,236.616502,149.409181
13629568,256.313525,162.042073
13645137,243.581398,278.884674
13653807,592.956205,375.534607
13663488,243.335918,161.814798
13676291,203.220813,298.192651
13696663,360.801960,189.468151
13696938,331.368980,181.066706
1370050,196.412295,162.799462
13729280,197.634549,129.064013
13755944,196.909447,161.482459
13755957,193.076428,146.236763
13755965,206.247358,155.277085
13755993,186.829723,159.286220
13756102,276.881150,178.411990
13756106,258.281649,150.225327
13758512,218.745653,109.432345
13774850,187.123171,138.757535
13834320,151.879724,217.503378
13855935,224.167911,342.422177
13855985,196.569784,327.711196
13856027,171.853068,318.392378
13856077,291.170565,350.331257
13875767,213.376048,224.293731
13885468,243.735216,200.101305
13907563,232.155163,162.920567
13908008,219.581461,202.187072
13908115,226.623413,153.737256
13908611,351.205987,184.259768
13908805,339.334966,155.954138
13944593,233.251511,191.930071
13950047,515.254635,239.214624
13950074,494.587443,376.626432
13963021,181.350225,126.841192
13963030,204.753519,115.110802
13967430,256.675774,82.862115
141012989,350.952044,222.341103
